  40, 72, 117, 45, 20, 76, 67, 44, 0, 40, 46, 0, 24, 0, 0, 1, 0, 0, 3, 0, 0, 5, 0, 0, 0;
  46, 73, 124, 42, 8, 72, 60, 52, 0, 35, 51, 0, 26, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0;
  41, 68, 118, 58, 22, 76, 64, 52, 0, 38, 35, 0, 19, 0, 0, 1, 0, 0, 1, 0, 0, 7, 0, 0, 0;
  34, 57, 104, 68, 14, 79, 87, 43, 0, 39, 44, 0, 25, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0;
  42, 70, 109, 60, 15, 91, 62, 49, 0, 48, 39, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0;
  37, 57, 105, 64, 10, 86, 70, 54, 0, 54, 42, 0, 17, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0;
  35, 70, 123, 58, 16, 65, 62, 41, 0, 55, 54, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0;
  41, 71, 119, 55, 13, 69, 51, 64, 0, 38, 53, 0, 18, 0, 0, 1, 0, 0, 2, 0, 0, 5, 0, 0, 0;
  39, 64, 119, 53, 12, 57, 74, 56, 0, 48, 37, 0, 28, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0;
  46, 75, 102, 44, 12, 69, 75, 56, 0, 41, 51, 0, 24, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0;
  47, 72, 117, 46, 12, 73, 79, 44, 0, 43, 36, 0, 23, 0, 0, 1, 0, 0, 3, 0, 0, 4, 0, 0, 0;
  29, 65, 131, 63, 17, 65, 70, 31, 0, 56, 48, 0, 16, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0;
  40, 66, 114, 50, 21, 74, 66, 53, 0, 52, 43, 0, 12, 0, 0, 1, 0, 0, 2, 0, 0, 6, 0, 0, 0;
  35, 80, 121, 56, 20, 69, 67, 47, 0, 36, 48, 0, 14, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0;
  37, 61, 129, 70, 16, 74, 56, 49, 0, 39, 37, 0, 20, 0, 0, 1, 0, 0, 7, 0, 0, 4, 0, 0, 0;
  41, 66, 117, 54, 21, 78, 69, 41, 0, 46, 42, 0, 20, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0;
  30, 89, 125, 47, 11, 66, 50, 45, 0, 51, 55, 0, 28, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0;
  48, 67, 101, 54, 16, 63, 94, 42, 0, 39, 42, 0, 24, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0;
  45, 71, 119, 62, 19, 65, 67, 43, 0, 42, 42, 0, 18, 0, 0, 1, 0, 0, 3, 0, 0, 2, 1, 0, 0;
  41, 86, 119, 39, 24, 45, 85, 47, 0, 44, 43, 0, 17, 0, 0, 1, 0, 0, 3, 0, 0, 6, 0, 0, 0;
  40, 66, 139, 52, 18, 69, 69, 36, 0, 31, 57, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0;
  21, 55, 123, 54, 13, 67, 45, 48, 1, 46, 42, 0, 28, 1, 9, 2, 0, 4, 9, 1, 4, 7, 8, 4, 8;
  31, 76, 125, 53, 9, 59, 67, 50, 0, 45, 53, 0, 24, 0, 0, 1, 0, 0, 5, 0, 0, 2, 0, 0, 0;
  40, 73, 100, 46, 13, 72, 76, 52, 1, 40, 46, 0, 14, 1, 5, 1, 0, 1, 4, 0, 3, 4, 4, 2, 2;
  44, 66, 115, 51, 8, 75, 55, 54, 0, 47, 56, 0, 18, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0;
  38, 64, 129, 47, 18, 71, 67, 57, 0, 44, 45, 0, 13, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0;
  28, 61, 135, 69, 15, 71, 63, 40, 0, 48, 43, 0, 19, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0;
  17, 41, 34, 19, 9, 31, 41, 27, 16, 18, 34, 7, 17, 13, 41, 5, 0, 30, 10, 0, 4, 5, 94, 39, 48;
  28, 10, 18, 7, 8, 17, 15, 11, 21, 10, 17, 10, 12, 46, 73, 3, 0, 21, 11, 0, 0, 8, 144, 33, 77;
  20, 37, 68, 18, 4, 43, 44, 31, 5, 22, 26, 1, 18, 10, 52, 5, 2, 5, 17, 0, 4, 5, 96, 21, 46;
  27, 33, 56, 20, 5, 38, 34, 27, 3, 17, 31, 2, 13, 6, 64, 6, 0, 36, 10, 2, 2, 8, 82, 30, 48;
  18, 66, 113, 41, 23, 61, 71, 39, 1, 38, 32, 1, 15, 3, 14, 0, 0, 12, 11, 1, 1, 10, 12, 8, 9;
  24, 73, 133, 52, 9, 63, 71, 39, 0, 49, 54, 0, 20, 0, 0, 2, 0, 0, 9, 0, 0, 2, 0, 0, 0;
  32, 76, 106, 43, 18, 89, 72, 51, 0, 31, 47, 0, 15, 0, 0, 4, 0, 0, 7, 0, 0, 9, 0, 0, 0;
  29, 68, 113, 51, 16, 75, 79, 53, 0, 48, 41, 0, 15, 0, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0;
  29, 72, 123, 45, 20, 59, 67, 49, 0, 48, 57, 0, 14, 0, 0, 4, 0, 0, 4, 0, 0, 9, 0, 0, 0;
  24, 75, 109, 46, 16, 76, 62, 54, 0, 51, 55, 0, 13, 0, 0, 5, 0, 0, 6, 0, 0, 8, 0, 0, 0;
  30, 61, 117, 52, 22, 58, 75, 54, 0, 38, 47, 0, 22, 0, 0, 3, 0, 0, 12, 0, 0, 9, 0, 0, 0;
  36, 64, 112, 49, 23, 73, 56, 45, 0, 48, 57, 0, 15, 0, 0, 5, 0, 0, 11, 0, 0, 6, 0, 0, 0;
  29, 72, 108, 50, 24, 74, 69, 48, 0, 31, 56, 0, 17, 0, 0, 2, 0, 0, 11, 0, 0, 9, 0, 0, 0;
  31, 70, 130, 40, 21, 67, 63, 50, 0, 37, 56, 0, 17, 0, 0, 5, 0, 0, 7, 0, 0, 6, 0, 0, 0;
  28, 72, 106, 56, 15, 62, 60, 56, 0, 52, 49, 0, 24, 0, 0, 5, 0, 0, 9, 0, 0, 6, 0, 0, 0;
  34, 88, 128, 38, 21, 67, 67, 44, 0, 45, 30, 0, 19, 0, 0, 1, 0, 0, 10, 0, 0, 8, 0, 0, 0;
  27, 89, 116, 53, 11, 77, 45, 45, 0, 44, 51, 0, 24, 0, 0, 1, 0, 0, 10, 0, 0, 7, 0, 0, 0]
