  0.45442414, 0.35203689, 0.13428551;
  0.45374629, 0.35192215, 0.1340844;
  0.45323649, 0.35191792, 0.13380384;
  0.45309913, 0.35192692, 0.13359112;
  0.45338696, 0.35188305, 0.13365151;
  0.45392996, 0.35186136, 0.13382429;
  0.45443457, 0.35195148, 0.13398591;
  0.45473364, 0.35233533, 0.13403223;
  0.45499089, 0.35299158, 0.13372685;
  0.45538998, 0.35350466, 0.13342261;
  0.45592895, 0.35374835, 0.13352391;
  0.45659569, 0.35407376, 0.13365835;
  0.45743477, 0.3545278, 0.13361114;
  0.45835748, 0.35485291, 0.13373186;
  0.45912072, 0.35498643, 0.13398592;
  0.4594765, 0.35488755, 0.13425069;
  0.45932519, 0.35458076, 0.13448916;
  0.45879486, 0.35422397, 0.13461749;
  0.4581717, 0.35395056, 0.13462418;
  0.45771888, 0.35382575, 0.1345704;
  0.45764166, 0.35392454, 0.1344644;
  0.45795712, 0.35420606, 0.13434683;
  0.45842111, 0.35450959, 0.13432144;
  0.45885348, 0.35476995, 0.13431473;
  0.45925409, 0.35496765, 0.13429154;
  0.45965135, 0.35512286, 0.13432597;
  0.46006817, 0.35530627, 0.13440171;
  0.46047154, 0.3555187, 0.13446692;
  0.46083865, 0.35572097, 0.13447341;
  0.46119177, 0.35588998, 0.13446881;
  0.46154007, 0.35605982, 0.1344694;
  0.46184, 0.35622346, 0.1344834;
  0.46198428, 0.35632402, 0.13449855;
  0.4619278, 0.35634044, 0.1345005;
  0.46172574, 0.35633469, 0.13451238;
  0.46147001, 0.35641885, 0.13448109;
  0.4612065, 0.35659575, 0.13432789;
  0.46094778, 0.35670036, 0.13403764;
  0.4607031, 0.35651207, 0.13383062;
  0.46047255, 0.35605437, 0.13398407;
  0.46025103, 0.35565197, 0.13423085;
  0.4599953, 0.35541797, 0.13433088;
  0.45969898, 0.35525715, 0.13432306;
  0.45941216, 0.35509235, 0.1343006;
  0.45920387, 0.354922, 0.13428706;
  0.45906213, 0.35478783, 0.13431966;
  0.45896029, 0.35474834, 0.13429502;
  0.45896274, 0.35474586, 0.13413595;
  0.45903128, 0.35463554, 0.13407271;
  0.45906872, 0.35453373, 0.13428201;
  0.45918122, 0.35465622, 0.13438477;
  0.45944154, 0.35486579, 0.13439336;
  0.45978051, 0.35503626, 0.13446887;
  0.46008399, 0.35518354, 0.13454598;
  0.46028465, 0.35527599, 0.13456996;
  0.46040285, 0.35525149, 0.13466753;
  0.46046621, 0.35517666, 0.13486356;
  0.46045744, 0.35520715, 0.13497113;
  0.46039763, 0.35538381, 0.13485493;
  0.46033913, 0.35561186, 0.13470392;
  0.46030486, 0.35589978, 0.13455449;
  0.46034873, 0.35622552, 0.13430978;
  0.46054798, 0.35636723, 0.13416681;
  0.46082017, 0.35624066, 0.13436756;
  0.46100315, 0.35608259, 0.13461854;
  0.46105424, 0.35603338, 0.13474654;
  0.46100003, 0.35606664, 0.1347587;
  0.4608703, 0.35607627, 0.13470595;
  0.46071163, 0.35598618, 0.13466084;
  0.46056664, 0.35584345, 0.13467954;
  0.46047294, 0.35575253, 0.13468783;
  0.46045405, 0.35572726, 0.13464968;
  0.460504, 0.35574967, 0.13461035;
  0.46058118, 0.35583121, 0.13456666;
  0.46071064, 0.35597104, 0.13450548;
  0.46095398, 0.35616851, 0.13448393;
  0.4613283, 0.35642502, 0.13450085;
  0.46179464, 0.35669267, 0.13454843;
  0.46232235, 0.35695261, 0.13463208;
  0.46293265, 0.35726523, 0.13473408;
  0.4636443, 0.35769093, 0.13477194;
  0.46442652, 0.35816699, 0.13475317;
  0.4651531, 0.35851809, 0.13476288;
  0.46560302, 0.35857642, 0.13481252;
  0.46562454, 0.35827959, 0.13493897;
  0.46525148, 0.35777128, 0.13513529;
  0.4646416, 0.35731262, 0.13524465;
  0.4640471, 0.35709053, 0.13513263;
  0.46374106, 0.35713553, 0.13492882;
  0.46379423, 0.35733217, 0.13477243;
  0.46400276, 0.35747775, 0.13472794;
  0.46413687, 0.35751304, 0.13477585;
  0.46412927, 0.35751027, 0.1348007;
  0.4639599, 0.35744119, 0.13477302;
  0.4636021, 0.35720864, 0.13476291;
  0.46312314, 0.35685197, 0.13480461;
  0.46274126, 0.356552, 0.13485229;
  0.46264458, 0.356417, 0.13486061;
  0.46279034, 0.35638127, 0.13488755;
  0.46297356, 0.35637063, 0.13497774;
  0.46298409, 0.35634673, 0.1350414;
  0.46270248, 0.35622492, 0.13503502;
  0.46222347, 0.35600662, 0.13499646;
  0.46171981, 0.35580498, 0.13494581;
  0.46128738, 0.35571617, 0.13484102;
  0.46095875, 0.35572344, 0.13468185;
  0.46077359, 0.35573262, 0.13458276;
  0.46064889, 0.35565311, 0.13460068;
  0.46042264, 0.35547292, 0.13467939;
  0.45996892, 0.35522744, 0.13471751;
  0.45930693, 0.35492799, 0.13464744;
  0.45856348, 0.3545464, 0.1345928;
  0.45781282, 0.3541601, 0.13461897;
  0.45713282, 0.35395366, 0.1345278;
  0.4566476, 0.35401651, 0.13422929;
  0.45641518, 0.35424003, 0.13379766;
  0.45637023, 0.35428932, 0.13349803;
  0.45635036, 0.35397395, 0.13367119;
  0.456195, 0.35351884, 0.13403556;
  0.45582724, 0.3530826, 0.13427962;
  0.45529801, 0.3527216, 0.1343687;
  0.45476499, 0.35252935, 0.13431942;
  0.45440525, 0.35259086, 0.13416003;
  0.45430252, 0.3529191, 0.13388933;
  0.45446271, 0.35337311, 0.13353108;
  0.45485747, 0.35366479, 0.13330321;
  0.45533642, 0.35363191, 0.13349661;
  0.45574281, 0.35347211, 0.13387361;
  0.45599434, 0.35338536, 0.13410075;
  0.45610666, 0.35337794, 0.13413803;
  0.45615253, 0.35338733, 0.13411942;
  0.4562037, 0.35339859, 0.1341144;
  0.45628473, 0.35338563, 0.13413604;
  0.45636249, 0.35330474, 0.13421161;
  0.45635569, 0.35316074, 0.13433306;
  0.45618674, 0.35296571, 0.13444506;
  0.45585477, 0.35276383, 0.13454072;
  0.45550579, 0.35269052, 0.13456421;
  0.45529366, 0.35285029, 0.13448249;
  0.45528877, 0.3532533, 0.13425775;
  0.45554143, 0.35375184, 0.13392593;
  0.45603478, 0.35406333, 0.13377295;
  0.45662692, 0.35412085, 0.13403508;
  0.45724306, 0.3542316, 0.13435045;
  0.45796096, 0.35459629, 0.13446335;
  0.45878407, 0.35516006, 0.13443632;
  0.45955864, 0.35572618, 0.13435821;
  0.46003529, 0.3560096, 0.13429247;
  0.46004248, 0.35583383, 0.1342838;
  0.4596608, 0.35534763, 0.13436362;
  0.45908603, 0.35482019, 0.1344181;
  0.45843557, 0.35433567, 0.13437378;
  0.45767146, 0.35380691, 0.13428314;
  0.45675069, 0.35326028, 0.13415401;
  0.45580837, 0.35283804, 0.13387452;
  0.45510399, 0.35250568, 0.13355345;
  0.45475835, 0.35215342, 0.13359432;
  0.45472705, 0.35194224, 0.13383059;
  0.45487329, 0.35191363, 0.13400905;
  0.45505896, 0.35193425, 0.13410956;
  0.45523605, 0.35197514, 0.13418548;
  0.45538864, 0.35208881, 0.13420942;
  0.45545596, 0.35223627, 0.13420987;
  0.45546678, 0.35236996, 0.13416025;
  0.45553651, 0.3524738, 0.13412534;
  0.45571992, 0.35259798, 0.13410968;
  0.45598647, 0.35277474, 0.13409317;
  0.4562932, 0.35300255, 0.13407451;
  0.45661625, 0.35326913, 0.13405612;
  0.45697808, 0.35355991, 0.13408311;
  0.45741224, 0.35388854, 0.13414454;
  0.45789242, 0.35424364, 0.13419221;
  0.45830455, 0.35451812, 0.13422057;
  0.45853397, 0.35460502, 0.13426796;
  0.45854664, 0.35449785, 0.13435414;
  0.45840716, 0.3542971, 0.13444684;
  0.45817661, 0.35412657, 0.13450497;
  0.45784217, 0.35404757, 0.13444446;
  0.45736048, 0.35400668, 0.13425617;
  0.45680454, 0.35390231, 0.13399254;
  0.45635054, 0.35361293, 0.13385677;
  0.45607242, 0.35322458, 0.13404422;
  0.45597324, 0.3531059, 0.13419969;
  0.45599216, 0.35334682, 0.1340868;
  0.45609272, 0.35373586, 0.13376448;
  0.45629174, 0.35392994, 0.13352676;
  0.45654196, 0.35381415, 0.13369864;
  0.45678341, 0.35367501, 0.13400501;
  0.45698801, 0.35367835, 0.13416459;
  0.4571802, 0.35381556, 0.13419761;
  0.45742857, 0.35407877, 0.13418648;
  0.45777029, 0.35441995, 0.13417703;
  0.45815513, 0.35473937, 0.13419074;
  0.45849821, 0.35495517, 0.13421389;
  0.45869231, 0.35498577, 0.13425019;
  0.45865455, 0.35479754, 0.13429752;
  0.45845148, 0.35448933, 0.13436596;
  0.4582403, 0.35421878, 0.1344389;
  0.45819095, 0.35411286, 0.13446933;
  0.45835149, 0.35419637, 0.13442446;
  0.45862797, 0.35438192, 0.13431296;
  0.4588984, 0.35454363, 0.13424243;
  0.45908916, 0.35463983, 0.13423915;
  0.45919806, 0.35465553, 0.13425942;
  0.45932755, 0.35462427, 0.13431077;
  0.45952153, 0.3546083, 0.13437662;
  0.45968404, 0.35456413, 0.13443622;
  0.45969662, 0.35440955, 0.13450298;
  0.4595193, 0.35413945, 0.13456118;
  0.45922285, 0.35385522, 0.13463371;
  0.45886773, 0.35373294, 0.13461146;
  0.45848438, 0.35383156, 0.13435918;
  0.45810878, 0.35394961, 0.13400656;
  0.45771566, 0.35389012, 0.13388494;
  0.45732152, 0.35378653, 0.13381214;
  0.45697808, 0.35363767, 0.13367322;
  0.4566437, 0.35331154, 0.13369846;
  0.45626289, 0.35297409, 0.13378994;
  0.45586619, 0.35278904, 0.13370109;
  0.45557201, 0.35264307, 0.13353445;
  0.4553774, 0.35245591, 0.13362037;
  0.45521635, 0.3524459, 0.13365701;
  0.45515913, 0.35254991, 0.1335362;
  0.45524698, 0.35254192, 0.13364995;
  0.45545813, 0.35256255, 0.13392235;
  0.45579678, 0.35278022, 0.13414627;
  0.45619661, 0.35317746, 0.13424112;
  0.45660913, 0.35366717, 0.13421017;
  0.45697936, 0.3541103, 0.13410787;
  0.45727056, 0.35438511, 0.13403182;
  0.45748538, 0.35445142, 0.13409697;
  0.45764983, 0.35441595, 0.13425113;
  0.45783919, 0.35447142, 0.13436125;
  0.4581849, 0.35472852, 0.13436177;
  0.45869812, 0.3550649, 0.13434413;
  0.45924467, 0.35531363, 0.13442878;
  0.45961937, 0.35542005, 0.13453172;
  0.45972204, 0.35535654, 0.13454862;
  0.45952865, 0.3550469, 0.13457726;
  0.45908153, 0.35455799, 0.13466498;
  0.45853442, 0.35408047, 0.13470809;
  0.45806512, 0.35369718, 0.13465981;
  0.4577139, 0.35332054, 0.13460986;
  0.45745471, 0.35295868, 0.13462718;
  0.45730266, 0.35279664, 0.13462931;
  0.45740488, 0.35300398, 0.13446447;
  0.45782197, 0.35345131, 0.13429426;
  0.45840466, 0.353912, 0.13423337;
  0.45893764, 0.3542428, 0.1342625;
  0.45923558, 0.35436568, 0.1343371;
  0.45917827, 0.35427547, 0.13440602;
  0.45879948, 0.35407305, 0.13440332;
  0.4582918, 0.35386288, 0.13434075;
  0.45793146, 0.35372901, 0.1342565;
  0.45790848, 0.3537046, 0.13416445;
  0.45816326, 0.35374391, 0.13412613;
  0.45847505, 0.35379204, 0.13416699;
  0.45868966, 0.35384142, 0.13422447;
  0.45873678, 0.35386395, 0.13424969;
  0.45862597, 0.35383075, 0.13426337;
  0.45848531, 0.35380507, 0.13426819;
  0.45840022, 0.35383606, 0.13424829;
  0.45837894, 0.35389203, 0.13424025;
  0.45837051, 0.35393304, 0.13425709;
  0.45833287, 0.35396397, 0.13427973;
  0.45830676, 0.35402334, 0.13427451;
  0.45833337, 0.35410005, 0.1342601;
  0.45837492, 0.35414922, 0.1342548;
  0.45840898, 0.35416543, 0.13427703;
  0.45845953, 0.35417986, 0.1343403;
  0.45853046, 0.35422546, 0.13439533;
  0.45864761, 0.35433346, 0.13439383;
  0.45885351, 0.35449916, 0.13435107;
  0.45910966, 0.3546603, 0.13430925;
  0.45926866, 0.35472217, 0.1343054;
  0.4592596, 0.35467815, 0.13434137;
  0.45916814, 0.35461235, 0.13437848;
  0.45914114, 0.3545658, 0.13440761;
  0.45922333, 0.35448545, 0.13451345;
  0.45932361, 0.35438722, 0.13471207;
  0.45936543, 0.35440111, 0.13483673;
  0.4593294, 0.35458001, 0.13476171;
  0.45918465, 0.35486168, 0.13453725;
  0.45896918, 0.355147, 0.13414852;
  0.45874786, 0.35514209, 0.13381976;
  0.45847645, 0.35472703, 0.1339113;
  0.45814541, 0.35425916, 0.13414291;
  0.45779222, 0.35395575, 0.13425097;
  0.45744351, 0.35375914, 0.13429672;
  0.45712739, 0.35360262, 0.13437457;
  0.45690617, 0.35351086, 0.13446806;
  0.45684516, 0.35355592, 0.13449761;
  0.4570426, 0.35378635, 0.1344654;
  0.45755681, 0.35418665, 0.13440435;
  0.45830324, 0.35464576, 0.134394;
  0.45912364, 0.35505998, 0.13447204;
  0.45978805, 0.35537285, 0.13458396;
  0.46012142, 0.35564578, 0.13460195;
  0.46022844, 0.35595542, 0.13436641;
  0.46037, 0.35613173, 0.13410856;
  0.46062937, 0.35608304, 0.13426416;
  0.46096903, 0.35612285, 0.13460098;
  0.46141621, 0.3564423, 0.13475953;
  0.46194005, 0.35683751, 0.13475184;
  0.46233469, 0.35702044, 0.13480873;
  0.46241394, 0.35695833, 0.13493241;
  0.4621253, 0.35676306, 0.13499288;
  0.4615854, 0.35652921, 0.13492842;
  0.46101475, 0.35630214, 0.13481045;
  0.46066621, 0.35613778, 0.13471985;
  0.4607169, 0.3560878, 0.13472101;
  0.46103618, 0.35614049, 0.13479282;
  0.46131516, 0.35621136, 0.1348052;
  0.46134317, 0.35616517, 0.13476241;
  0.4610869, 0.35593545, 0.13475634;
  0.46067107, 0.35561454, 0.1347997;
  0.46024045, 0.35532966, 0.13483159;
  0.45983693, 0.35513437, 0.13480189;
  0.45949563, 0.35505539, 0.13469113;
  0.45929253, 0.35507375, 0.13456604;
  0.45928678, 0.35517788, 0.13448487;
  0.45947328, 0.35534641, 0.13445574;
  0.45977613, 0.35551476, 0.13446738;
  0.46011022, 0.35563877, 0.13452707;
  0.46038902, 0.35569668, 0.13460971;
  0.46054101, 0.3556456, 0.13469759;
  0.46051568, 0.35547587, 0.13478929;
  0.46027356, 0.35524374, 0.13478999;
  0.45986387, 0.35498703, 0.13469088;
  0.45945218, 0.35477573, 0.13457032;
  0.45931163, 0.35477939, 0.13450301;
  0.4596267, 0.35514134, 0.13450433;
  0.46029806, 0.35578421, 0.13448945;
  0.46110415, 0.35650748, 0.13444023;
  0.46186748, 0.35718316, 0.13432488;
  0.46250397, 0.35774213, 0.13412353;
  0.46301088, 0.35803217, 0.13396172;
  0.4633761, 0.35803029, 0.13408203;
  0.46360335, 0.35797071, 0.13420014;
  0.4637197, 0.35781977, 0.13423468;
  0.4636862, 0.35743421, 0.13447277;
  0.46346271, 0.35696441, 0.13478252;
  0.46309531, 0.35659716, 0.13493036;
  0.46271864, 0.35638195, 0.13493806;
  0.46245009, 0.35632059, 0.13489935;
  0.46231318, 0.3563697, 0.13482854;
  0.46227899, 0.35644734, 0.13476992;
  0.46236768, 0.35657763, 0.13472092;
  0.46266469, 0.35683137, 0.13462614;
  0.46319234, 0.35713828, 0.13454843;
  0.46382254, 0.35738614, 0.13460192;
  0.4643324, 0.35751247, 0.13469672;
  0.46457782, 0.35742536, 0.13475008;
  0.46458659, 0.35708338, 0.1348376;
  0.46438628, 0.35666013, 0.13503534;
  0.46397576, 0.35646623, 0.13524106;
  0.46360636, 0.3566339, 0.13517918;
  0.46351284, 0.35696661, 0.13500451;
  0.4636724, 0.35724816, 0.13497047;
  0.4639782, 0.35746694, 0.13505872;
  0.46432015, 0.35770008, 0.13517998;
  0.4646191, 0.35800588, 0.13524689;
  0.46487069, 0.35835057, 0.13517103;
  0.46506885, 0.35859388, 0.13509136;
  0.46507904, 0.35861802, 0.13509113;
  0.46476471, 0.35838574, 0.13511993;
  0.46425268, 0.35803038, 0.13513276;
  0.46375299, 0.3577033, 0.13509914;
  0.46334743, 0.35745582, 0.13506624;
  0.46302831, 0.35732347, 0.13503198;
  0.46279976, 0.35730863, 0.13491318;
  0.46266827, 0.35730672, 0.13478263;
  0.46264786, 0.35727748, 0.13472979;
  0.46278915, 0.35729831, 0.13473161;
  0.46316418, 0.35745198, 0.13474502;
  0.46373403, 0.3576853, 0.13478279;
  0.46430808, 0.3578558, 0.13487686;
  0.46455684, 0.35782564, 0.13498498;
  0.46428767, 0.35756874, 0.13500363;
  0.46365684, 0.35716814, 0.13497579;
  0.4629412, 0.35674894, 0.1349194;
  0.46229714, 0.35635322, 0.13481535;
  0.46170714, 0.35592812, 0.13469125;
  0.46105695, 0.35542101, 0.13461104;
  0.46032968, 0.35489473, 0.13456227;
  0.459701, 0.354496, 0.13449101;
  0.45941839, 0.35431293, 0.13444172;
  0.45951542, 0.35439581, 0.13451526;
  0.45983538, 0.35476437, 0.13450976;
  0.46015584, 0.35517192, 0.13443874;
  0.46027315, 0.35538244, 0.13442467;
  0.46014723, 0.35538089, 0.13444029;
  0.45988357, 0.35525122, 0.13442935;
  0.45955083, 0.35510343, 0.13441738;
  0.45917687, 0.35507193, 0.13433714;
  0.45880583, 0.35515475, 0.13409241;
  0.45851237, 0.35511628, 0.13387248;
  0.45830896, 0.35484374, 0.13399509;
  0.45819986, 0.35459501, 0.13425955;
  0.45819777, 0.35453063, 0.1344012;
  0.45825285, 0.35454994, 0.13442789;
  0.45831048, 0.35453016, 0.13443834;
  0.45832035, 0.35441661, 0.13447449;
  0.45815718, 0.3541857, 0.13450794;
  0.45777041, 0.35385358, 0.13446185;
  0.45725268, 0.35344511, 0.13439788;
  0.45672992, 0.35308552, 0.13434935;
  0.45631343, 0.3528862, 0.13423602;
  0.4560436, 0.35276622, 0.13410935;
  0.45589784, 0.35264069, 0.13407789;
  0.45584401, 0.35256159, 0.13411413;
  0.45583495, 0.35256183, 0.13415335;
  0.45582929, 0.35258359, 0.13418834;
  0.45582333, 0.35253304, 0.13424066;
  0.45586601, 0.35238859, 0.13433266;
  0.45600757, 0.3522279, 0.13443153;
  0.45621666, 0.35213321, 0.13451022;
  0.4564341, 0.35216236, 0.13460945;
  0.4567312, 0.35230547, 0.13461392;
  0.45702356, 0.35251492, 0.13460423;
  0.45706141, 0.35289365, 0.13452114;
  0.456889, 0.35338861, 0.13409986;
  0.45673117, 0.35362321, 0.1336893;
  0.45668221, 0.35349131, 0.13372953;
  0.45676103, 0.35334352, 0.13393188;
  0.45696074, 0.35339856, 0.13403153;
  0.45720369, 0.35356396, 0.13405156;
  0.45741391, 0.35370493, 0.13409288;
  0.45751524, 0.35377252, 0.13415068;
  0.45750833, 0.35380051, 0.13418712;
  0.45742992, 0.35380894, 0.13420418;
  0.4572944, 0.35378265, 0.13423336;
  0.45718786, 0.35380799, 0.13428724;
  0.45728466, 0.3540521, 0.13431923;
  0.45764711, 0.35450172, 0.13427058;
  0.45815194, 0.35489351, 0.13422257;
  0.45848224, 0.35495844, 0.13433388;
  0.45834497, 0.35464823, 0.13453671;
  0.45769811, 0.35410476, 0.13466138;
  0.4567681, 0.35358846, 0.13462523;
  0.45589438, 0.35335982, 0.1343351;
  0.45539001, 0.35342008, 0.13384819;
  0.45542181, 0.35350329, 0.13346337;
  0.45581424, 0.35341352, 0.13355592;
  0.4562797, 0.35331881, 0.13381967;
  0.456568, 0.35324508, 0.13399914;
  0.45654708, 0.35311955, 0.13407876;
  0.45628396, 0.35299158, 0.13408835;
  0.45592752, 0.35293922, 0.13403225;
  0.45563096, 0.35300988, 0.13388038;
  0.45555359, 0.35317117, 0.13362017;
  0.45572206, 0.35318777, 0.13344195;
  0.45597857, 0.35292441, 0.13364898;
  0.456099, 0.35259628, 0.13396175;
  0.45592687, 0.35226655, 0.13411008;
  0.45537806, 0.35182488, 0.13414167;
  0.4545514, 0.35132098, 0.13411666;
  0.45370045, 0.35088632, 0.13406198;
  0.45315477, 0.3506752, 0.13397512;
  0.4530572, 0.35069579, 0.13388474;
  0.45324621, 0.35076872, 0.13388896;
  0.4534775, 0.35081142, 0.13398319;
  0.45357141, 0.35088474, 0.13397147;
  0.45354179, 0.35097152, 0.13381518;
  0.45353594, 0.35103786, 0.1336925;
  0.45357725, 0.35107458, 0.13367774;
  0.45361617, 0.35108081, 0.13372935;
  0.45357773, 0.35103124, 0.13382526;
  0.45338032, 0.35091192, 0.13395302;
  0.45303169, 0.35079253, 0.13401514;
  0.45267069, 0.35073507, 0.13395092;
  0.452481, 0.3507683, 0.13385789;
  0.45255488, 0.35092172, 0.13381207;
  0.45279408, 0.35113776, 0.13378389;
  0.45303097, 0.3512764, 0.13377322;
  0.4530628, 0.35119876, 0.13381942;
  0.45274484, 0.3509047, 0.13388677;
  0.45217648, 0.35054216, 0.13388313;
  0.45154047, 0.35021013, 0.13379984;
  0.4509635, 0.34991419, 0.13371706;
  0.45050576, 0.34965917, 0.13365765;
  0.45016384, 0.3494553, 0.13359818;
  0.44996321, 0.34930497, 0.13356416;
  0.44994476, 0.34921467, 0.13355626;
  0.45010448, 0.34918422, 0.13354306;
  0.45039928, 0.34919894, 0.13352135;
  0.45075947, 0.34925434, 0.13351038;
  0.45105469, 0.34928885, 0.13351038;
  0.45115498, 0.3491739, 0.13357201;
  0.45104975, 0.34890795, 0.13375483;
  0.45083946, 0.34870672, 0.13392571;
  0.45065841, 0.34871769, 0.13388725;
  0.45054576, 0.34881976, 0.13376781;
  0.45042911, 0.34890819, 0.13366868;
  0.45019129, 0.34895962, 0.13359687;
  0.44983351, 0.34908044, 0.1334783;
  0.44957802, 0.3494041, 0.13320486;
  0.44964924, 0.34979498, 0.13293177;
  0.4500151, 0.35001007, 0.13305011;
  0.45043898, 0.35009146, 0.13338427;
  0.45073074, 0.35009736, 0.13364948;
  0.45085004, 0.35001314, 0.13380614;
  0.45084757, 0.34987819, 0.1338793;
  0.45080462, 0.34977549, 0.13392122;
  0.45084167, 0.34982857, 0.13393413;
  0.45099398, 0.35006183, 0.13390563;
  0.4512341, 0.3503792, 0.1337992;
  0.45152608, 0.35067809, 0.1337235;
  0.45183381, 0.3509323, 0.13371192;
  0.45208198, 0.35111165, 0.13371356;
  0.45221364, 0.351165, 0.13370055;
  0.45227408, 0.35108674, 0.13369223;
  0.45231265, 0.35094023, 0.13376047;
  0.4523358, 0.35080248, 0.13385707;
  0.45233816, 0.35069227, 0.13395734;
  0.45234644, 0.3506707, 0.13401838;
  0.45239556, 0.35077927, 0.13398919;
  0.45254639, 0.35102314, 0.13388954;
  0.45289266, 0.35141486, 0.1337864;
  0.45347816, 0.35192168, 0.13371968;
  0.45424849, 0.35244346, 0.1337238;
  0.45498848, 0.35282537, 0.1337669;
  0.45544946, 0.35292643, 0.13384579;
  0.45557198, 0.35277948, 0.13397051;
  0.45549688, 0.35257477, 0.13410562;
  0.4554072, 0.35250229, 0.13415667;
  0.45542169, 0.35259438, 0.13409445;
  0.45554829, 0.35272497, 0.13402195;
  0.45570779, 0.35277879, 0.13405326;
  0.45584136, 0.35276258, 0.13413665;
  0.45591021, 0.35266411, 0.13413668;
  0.45583412, 0.35238004, 0.13415849;
  0.45555714, 0.35195646, 0.13425271;
  0.45516542, 0.35159168, 0.13429189;
  0.45481184, 0.35137713, 0.13423184;
  0.45457289, 0.35126418, 0.13417982;
  0.45444855, 0.35122359, 0.13414131;
  0.45443279, 0.3512494, 0.13405123;
  0.45447186, 0.35128173, 0.1339743;
  0.45448494, 0.3512601, 0.13394886;
  0.45444119, 0.35116702, 0.13395141;
  0.45436043, 0.35098711, 0.13397892;
  0.45428485, 0.35073933, 0.13406689;
  0.45424458, 0.35049999, 0.13415325;
  0.45424309, 0.35031533, 0.13415048;
  0.45415419, 0.35017222, 0.13414492;
  0.4538497, 0.35013086, 0.13418266;
  0.45356789, 0.35025468, 0.1340839;
  0.45356387, 0.35051763, 0.13398069;
  0.45382741, 0.35089678, 0.13391495;
  0.45416626, 0.35126728, 0.13384943;
  0.45433778, 0.35141009, 0.13380767;
  0.45411199, 0.35118014, 0.1338179;
  0.45346364, 0.35066497, 0.1338736;
  0.45262104, 0.35011166, 0.13389368;
  0.45188197, 0.3497273, 0.13383648;
  0.45145082, 0.34959605, 0.13373154;
  0.4513745, 0.34967893, 0.13362889;
  0.45155233, 0.34987044, 0.13358818;
  0.45178273, 0.35005838, 0.13360673;
  0.45182157, 0.35010603, 0.13368618;
  0.45149738, 0.34995547, 0.1337952;
  0.4509362, 0.34968913, 0.13385859;
  0.45048875, 0.34943438, 0.13387606;
  0.45040661, 0.34935078, 0.13395111;
  0.45066902, 0.34962162, 0.13404618;
  0.45115283, 0.3501665, 0.13396959;
  0.45175141, 0.35073262, 0.13379559;
  0.45232651, 0.35115364, 0.13369422;
  0.45272931, 0.35138896, 0.1337055;
  0.45295304, 0.35148132, 0.13373832;
  0.45311403, 0.35145783, 0.13378002;
  0.45320588, 0.35132191, 0.13387373;
  0.45316875, 0.35111254, 0.13398631;
  0.45302328, 0.35092694, 0.13403842;
  0.45283169, 0.35082865, 0.13400409;
  0.45265609, 0.3507905, 0.1338771;
  0.45250577, 0.35071123, 0.1337641;
  0.45228228, 0.35054347, 0.1337392;
  0.45195186, 0.35032806, 0.13375513;
  0.45159739, 0.35017538, 0.13375062;
  0.45131528, 0.35019815, 0.13372391;
  0.45120984, 0.35050371, 0.13363765;
  0.45132899, 0.35101172, 0.13341311;
  0.45169199, 0.35143518, 0.13326247;
  0.45222053, 0.35164031, 0.13346779;
  0.4527404, 0.35180271, 0.1337503;
  0.45315161, 0.35200304, 0.13385208;
  0.4534497, 0.35214105, 0.1338594;
  0.45363557, 0.35212642, 0.13389301;
  0.45367479, 0.35192972, 0.13394819;
  0.45352468, 0.35158107, 0.13397351;
  0.45319933, 0.35115957, 0.13393845;
  0.45277804, 0.35077012, 0.13387103;
  0.4523969, 0.35052201, 0.13379282;
  0.45213661, 0.35043699, 0.13371727;
  0.45201746, 0.35046124, 0.13368772;
  0.45205399, 0.35056436, 0.13370138;
  0.45230836, 0.3508049, 0.13371661;
  0.45283586, 0.35123575, 0.13369037;
  0.45359859, 0.35177276, 0.13366635;
  0.45440036, 0.35220766, 0.13373366;
  0.4549084, 0.35233092, 0.13390931;
  0.45485321, 0.35208762, 0.13409461;
  0.45426267, 0.3516151, 0.13414706;
  0.4533911, 0.35107017, 0.13409013;
  0.45247573, 0.35054654, 0.1340165;
  0.45169318, 0.35014001, 0.13397855;
  0.45115706, 0.34995675, 0.13392784;
  0.45088616, 0.34997338, 0.13381608;
  0.45081767, 0.35006547, 0.13372564;
  0.45090476, 0.35019624, 0.13367908;
  0.45114154, 0.35037982, 0.13367292;
  0.45148483, 0.35059643, 0.13371263;
  0.45183033, 0.35081351, 0.13376607;
  0.45209882, 0.35099024, 0.1337636;
  0.45223862, 0.35104603, 0.13373615;
  0.45225617, 0.35102636, 0.13371851;
  0.4522242, 0.3510969, 0.13366942;
  0.45225099, 0.35140049, 0.13351712;
  0.45248199, 0.35188237, 0.13322224;
  0.45298025, 0.35219586, 0.1330485;
  0.45352525, 0.35214925, 0.13332391;
  0.45387295, 0.35198611, 0.13369767;
  0.45395488, 0.35183597, 0.13392538;
  0.4538295, 0.35169891, 0.13403547;
  0.45359823, 0.3515842, 0.13407554;
  0.45340279, 0.35153937, 0.13406973;
  0.453399, 0.35163724, 0.13403472;
  0.45362827, 0.35188186, 0.13397837;
  0.45404288, 0.35216886, 0.13398267;
  0.45460296, 0.3524667, 0.13409278;
  0.45530477, 0.35286269, 0.13425995;
  0.45614058, 0.35344231, 0.13431999;
  0.45703492, 0.35408002, 0.13423242;
  0.45785761, 0.35451812, 0.1342241;
  0.45857218, 0.35472935, 0.1343836;
